periodo,proveedor,track_code,ambito,tipo_servicio,name,main_category,sub_category,category,alto,ancho,largo,peso_aforado,peso_fisico,peso_facturable,tarifa
202507,BoxFast,BFX47387606016X,3,24hs,Vega Verve Dull Army Green Helmet-M,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,94,44,73,100.64,8.43,100.64,24400
202507,BoxFast,BFX46303208048X,1,24hs,"Ceat Zoom XL 130/70-17 62P Tubeless Bike Tyre, Rear (103061)",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,68,52,55,64.83,25.11,64.83,15750
202507,BoxFast,BFX47746412114X,3,24hs,Big Tree® Pro Bike Riding & Cycling Anti Pollution Dust Sun Protecion Half Face Cover Mask (Black)(Pack of 2),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,56,38,50,35.47,20.76,35.47,13950
202507,BoxFast,BFX44563811148X,2,48hs,Cover Lab - Hero Pleasure Plus New BS6 Water Resistant - Dust Proof - Full Bike Scooty Two Wheeler Body Cover for Hero Ple...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,62,71,17,24.94,21.23,24.94,6300
202507,BoxFast,BFX47412045149X,3,48hs,CLUSTCOAT 9H Nano Glass Motorcycle Dashboard Instrument Cluster Screen Protector for BMW G310 GS / G310 R,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,69,77,63,111.57,15.89,111.57,19550
202507,BoxFast,BFX44468214539X,2,48hs,AUTOPOWERZ 5.75 Inch Round Led Headlight For Bajaj Avenger and Harley-Davidson (Model 2),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,6,17,72,2.45,26.29,26.29,7200
202507,BoxFast,BFX47112896957X,2,72hs,Leopsportz Breathable Cycling Gloves for Men and Women - Half Finger Cycling Gloves | Perfect Bike Riding Gloves | Sports ...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,18,57,17,5.81,6.91,6.91,3000
202507,BoxFast,BFX41562235246X,2,48hs,"Bergo Heavy Duty Cable Lock Anti-Theft Safety Lock with 2 Keys for Helmet, Cycle,& Bicycle Pack-1 (Black & Red",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,31,25,78,20.15,12.11,20.15,6300
202507,BoxFast,BFX46307026339X,2,72hs,PrimeBox Men Pro Cotton Fabric Bike Riding Washable Reusable Dust Protection Cover Face Mask For Men Women Balaclava Neck ...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,15,80,24,9.6,23.91,23.91,5250
202507,BoxFast,BFX48698556015X,1,72hs,"Veteran Uv-Protection Arm Sleeves, Hand Socks for Men and Women (Unisex) Used for Driving, Hiking, Sports, Biking, Cyclin...",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,54,22,21,8.32,04.08,8.32,2400
202507,BoxFast,BFX42258520115X,1,48hs,CRADIAC Safeguard Cycling Helmet,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,81,25,51,34.42,24.26,34.42,6500
202507,BoxFast,BFX45352580190X,3,72hs,"ATORAY MINUS STYLE LED Side Indicator Yellow and Red For Royal Enfield Bullet Classic 350, 500, Chrome, Desert Storm, Stan...",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,79,58,50,76.37,10.64,76.37,16300
202507,BoxFast,BFX43745514950X,2,24hs,Grandbiker Hand Palm Protector Wind Deflector Lever Protector/Unbreakable Scratchproof Handguard for TVS Apache RTR 160 4V...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,58,64,111,137.34,3.85,137.34,19700
202507,BoxFast,BFX40222268944X,3,24hs,Guance Backrest Black Cushion Support Pillion Leatherite Pattern Metal rods with Cushion backrest for Ola S1 Ola S1 Pro an...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,103,12,12,4.94,2.47,4.94,4200
202507,BoxFast,BFX44135387619X,1,24hs,Kandid Magic Light/Bike Tyre Led Light/Spot Light for Hero Splendor Plus_(Pack of 2_Blue),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,69,45,45,46.58,25.31,46.58,10800
202507,BoxFast,BFX40339027944X,3,72hs,SGTB Motorcycle Bar End and Rear View Battle Mirror for Bike Bajaj Dominar Pulsar 200 Ns Royal Enfield Classic Thunderbird...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,11,29,90,9.57,23.38,23.38,6500
202507,BoxFast,BFX46997033140X,2,24hs,Trade B Knee And Elbow Protector For Bikers (Pack Of 4 Pcs),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,93,50,33,51.15,8.71,51.15,19700
202507,BoxFast,BFX49705192711X,2,48hs,ViaTerra Fly Magnetic - Motorcycle Tank Faux Leather Bag 18 LTR with RAIN/DUSTCOVER INCL,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,70,45,118,123.9,3.58,123.9,15750
202507,BoxFast,BFX44150308821X,3,48hs,SRW Pulsar Bike Tank Cover (Black),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,77,79,91,184.52,7.49,184.52,19550
202507,BoxFast,BFX42018980393X,3,72hs,ROMEIZ - Two Wheeler - Scooty - Bike Cover for Yezdi Roadster New BS6 Cover with Water-Resistant and Dust Proof Premium 19...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,69,75,114,196.65,6.47,196.65,16300
202507,BoxFast,BFX44245372352X,3,24hs,Diesel Sticker for Car Fuel Tank Branded Vinyl Sticker(12.7cm x3.25cm),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,67,53,115,136.12,22.02,136.12,24400
202507,BoxFast,BFX43408468924X,1,72hs,Piston Graphics Helmet Reflective Stickers Safety High Reflect in Night in White Color,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,12,55,17,3.74,6.55,6.55,2400
202507,BoxFast,BFX49158996444X,1,48hs,"Gate 7 Dashboard Screen Protector Speedometer Cover/Cap for Thunderbird 350, Thunderbird X",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,68,73,58,95.97,6.56,95.97,12600
202507,BoxFast,BFX48573021622X,3,48hs,Rubber Compatible for Yamaha RX-100 (Pack of 4),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,96,16,91,46.59,01.06,46.59,13400
202507,BoxFast,BFX41332385214X,1,72hs,"ELTRON TURBO 3 MONTHS Warranty Imported High Brightness Front Headlight Bulb Universal For All Scooties,Bikes,Motorcycles ...",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,38,59,5,3.74,17.95,17.95,3600
202507,BoxFast,BFX44195447360X,1,48hs,Gajraj Unisex Cotton Bike Riding & Cycling Anti Pollution Dust Sun Protecion Full Face Cover Mask with Air Filter Mesh - P...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,73,62,57,85.99,20.7,85.99,12600
202507,BoxFast,BFX43043772474X,2,24hs,"A2D Bike KTM Style SleekAmber LED Indicators Set of 2 For Yamaha SS 125, Orange",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,5,12,84,1.68,19.64,19.64,6750
202507,BoxFast,BFX40225009709X,3,24hs,"WANGSALES® Yellow Flush Mount Smoked LED Turn Signal Light (Bike Indicator Lights Motorcycle), 12V Motorcycle Indicators F...",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,43,71,96,97.7,17.1,97.7,24400
202507,BoxFast,BFX44562004539X,3,24hs,Frackson -20 Degree Warm Snow and Wind Proof Formal and Casual Winter Gloves for Men Boy Adult Protective Warm Hand Ridin...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,53,57,53,53.37,28.99,53.37,24400
202507,BoxFast,BFX44244664981X,1,48hs,ROMEIZ - Two Wheeler - Scooty - Bike Cover for New Yamaha R15 V4 Bike Cover with Water-Resistant and Dust Proof Premium 19...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,118,29,105,119.77,14.23,119.77,12600
202507,BoxFast,BFX46377567865X,3,48hs,RA ACCESSORIES Bike Exhaust System Silencer with Aluminum Cap Universal Bike Silencer or All Type of Scooty and Bike (Black),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,27,40,83,29.88,25.82,29.88,8950
202507,BoxFast,BFX45161153528X,3,48hs,PrimeBox Men's Cotton Full Face Mask Helmet Types Cover For Bikers (Black),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,34,40,10,4.53,19.42,19.42,6700
202507,BoxFast,BFX41577004538X,3,24hs,"R.J.VON - Pillion Wide Footrest For Bajaj DOMINAR 250,400,dominar footrest",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,50,74,37,45.63,2.62,45.63,16750
202507,BoxFast,BFX46185223685X,3,48hs,Yobbo Unisex Bike Riding Goggle Mask Helmet UV Protective Windproof Face & Eyewear Dirt Shield Detachable Mouth Filter for...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,120,78,113,352.56,24.32,352.56,19550
202507,BoxFast,BFX43251828968X,3,24hs,"RACE COPZ Racing DB Visor for Yamaha R15M,R15 V4 (Clear)",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,103,65,5,11.16,17.57,17.57,8350
202507,BoxFast,BFX43067717025X,3,72hs,Uniflo Air Filters Two Wheeler Suzuki Gixxer,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,6,53,17,1.8,19.64,19.64,5600
202507,BoxFast,BFX48966516535X,1,48hs,AOW ATTRACTIVE OFFER WORLD Handle Bar End Dual LED Bike Turn Signal Indicator Light (Blue) For Bullet Classic 350,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,29,10,44,4.25,5.49,5.49,2900
202507,BoxFast,BFX44675338360X,2,48hs,"TRIANGLE SPORTS Arm Sleeves UV Sunblock Protection for Men & Women Perfect for Running, Cycling, Driving, Basketball, Foot...",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,99,74,120,293.04,13.18,293.04,15750
202507,BoxFast,BFX40803011978X,3,48hs,"Royal Enfield 1990414 Tall Flyscreen, Procured Kit for Interceptor 650/Continental GT 650",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,8,12,86,2.75,26.43,26.43,8950
202507,BoxFast,BFX40284927890X,1,24hs,Inkbird LERWAY Lightweight Breathable Touchscreen Anti-Skid Full Finger MTB Mountain Bike Cycling Trek Gloves for Men/Wome...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,103,15,22,11.33,6.54,11.33,4500
202507,BoxFast,BFX45810762471X,1,48hs,Grabndeals Yamaha MT 15 / MT15 Two Wheeler Cover - Dustproof UV Protection 100% Waterproof Bike Body Cover (Black),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,35,7,50,04.08,0.1,04.08,2150
202507,BoxFast,BFX44770190963X,1,48hs,Raida RainPro Bike Cover for Bajaj Dominar 400 ( Military Green ),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,111,76,113,317.76,7.8,317.76,12600
202507,BoxFast,BFX40266571955X,2,48hs,FK Racing Windscreen Windshield Bold Visor Wind Deflectors for Yamaha R15 V1 and V2 (Black),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,36,40,30,14.4,14.68,14.68,4500
202507,BoxFast,BFX47785861262X,2,24hs,Samite Bullet Indicator LED Light Bulb Compatible with Universal Model Bullet Indicator Black Boss Indicator (SET OF 2),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,53,20,71,25.09,24.66,25.09,9000
202507,BoxFast,BFX46572318353X,1,24hs,"Windshield Repair Kit,Crack Glass Repairing Bull-Eye,Star-Shaped and Half-Cracks Windshield Repair Kit",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,80,8,58,12.37,19.33,19.33,5400
202507,BoxFast,BFX43048088355X,3,72hs,SGTB Universal Aluminum Mirror Glass Bar End Rear View Mirrors Motorcycle Handlebar Side View Mirrors for Bikes | Right an...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,17,34,93,17.92,27.58,27.58,7450
202507,BoxFast,BFX44495165621X,3,48hs,UNO MINDA RV-13005R Shatterproof Glass Rear View Mirror (Black)- Right Hand Side for Maruti Alto LX,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,68,59,92,123.03,13.72,123.03,19550
202507,BoxFast,BFX44266095056X,2,24hs,"Men Black Solid Leather Warm Winter Riding Gloves, Protective Cycling Bike Motorcycle Gloves Black Large Pack of 1",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,62,80,101,166.99,11.79,166.99,19700
202507,BoxFast,BFX41135108599X,2,24hs,"Navkar Craft? Cycling, Riding, Mountain Bike, Half Finger Anti-Slip Gloves for Men & Women",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,95,45,18,25.65,07.02,25.65,9000
202507,BoxFast,BFX45463709274X,2,24hs,Low Rider Front Seat for Royal Enfield Classic 350/500,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,120,49,57,111.72,6.62,111.72,19700
202507,BoxFast,BFX46468240372X,1,72hs,"Vega Buds Helmet Clear Visor (Open Face, Full Face)",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,81,68,85,156.06,22.11,156.06,10500
202507,BoxFast,BFX40002934095X,1,24hs,"Royal Enfield 1990613 Oil Filler Cap, Clear Anodised for Classic 350/500 before Sep 2021 Models/Bullet 350/500, Electra 35...",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,50,73,53,64.48,2.5,64.48,15750
202507,BoxFast,BFX46414151798X,2,48hs,Hawk Helmets Cute-4 Junior Half face Kids Helmet for Cycle and Bicycle 4 to 10 Years (Extra Small) (Yellow),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,50,24,82,32.8,7.36,32.8,8100
202507,BoxFast,BFX45041883054X,3,24hs,"PROBEROS® Motorcycle Goggles for Men Women with Detachable Mask, UV Protection Motorcycle/Bike Goggles, Skull Style Full C...",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,51,80,78,106.08,26.59,106.08,24400
202507,BoxFast,BFX42608106102X,3,72hs,Rhymestore MoterBike & Bicycle Universal Handlebar Flexible Rear View Mirror 360 Degree Rotatable for Mountain Bike and Ro...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,98,43,48,67.42,17.35,67.42,16300
202507,BoxFast,BFX46195195485X,3,24hs,Tricway Bike/Scooty Body Cover Compatible with Yezdi Roadster with Dust Proof and Water Resistant with Premium Polyester F...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,40,75,16,16,1.49,16,8350
202507,BoxFast,BFX49704182580X,2,24hs,Axor Apex DC Joker White Green Helmet with Clear Visor and Extra Irridium Blue Visor-L,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,21,11,117,09.01,21.16,21.16,7900
202507,BoxFast,BFX40849625260X,3,48hs,Far Vision Car Rear View Inner Mirror for Maruti 800,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,41,9,100,12.3,15.25,15.25,6700
202507,BoxFast,BFX42070810884X,2,72hs,"ALFA Prime Heavy Duty Helmet Lock Anti-Theft Multipurpose Steel Cable Safety Lock with 2 Keys for Bike, Bicycle & Cycle",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,4,71,108,10.22,25.65,25.65,6000
202507,BoxFast,BFX41465868754X,1,24hs,"Rear View Mirrors for Royal Enfield Himalayan and thunder bird X - Set of 2, Black",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,14,55,39,10.01,20.5,20.5,6300
202507,BoxFast,BFX46435740249X,2,48hs,ALANG PRODUCTS Center Stand/Main Stand for Scooter Ola Electric S1 & S1 Pro (Black),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,12,15,41,2.46,0.23,2.46,2700
202507,BoxFast,BFX46503694161X,3,72hs,TVS Racing Arm Sleeves Grey-XL,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,93,72,42,93.74,6.25,93.74,16300
202507,BoxFast,BFX41217832132X,3,48hs,Grabndeals Honda Shine/ Shine 125 / Shine SP Two Wheeler Cover - Dustproof UV Protection 100% Waterproof Bike Body Cover (...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,87,10,8,2.32,7.81,7.81,4450
202507,BoxFast,BFX41541644054X,1,24hs,Aryan Trading co Visor Glass for Hunk (Black),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,84,55,24,36.96,21.1,36.96,9000
202507,BoxFast,BFX49220479700X,1,24hs,Finger Cap for Cutting Vegetables (Pack of1-12 peace's) /Finger Cots Pure Nylon Rubber Finger Cots or Finger Cap Finger Pr...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,56,18,40,13.44,15.33,15.33,5400
202507,BoxFast,BFX47033215055X,2,48hs,TRICWAY Presents Premium Polyester Fabric Two Wheeler Bike/Scooty Body Cover for Royaal enfieeld Continental GT 650 with S...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,87,7,119,24.16,22.45,24.16,6300
202507,BoxFast,BFX46997453983X,1,48hs,UNIq Real Madrid CF - Professional Football/Soccer Club Logo Stickers for Car/Bike/Luggage Sticker Decal,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,21,65,28,12.74,15.43,15.43,4300
202507,BoxFast,BFX49279778309X,2,48hs,Kingrs Universal Hosiery Removable Seat Cover for Maruti Car-800 Removable Headrest Grey,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,109,68,63,155.65,9.89,155.65,15750
202507,BoxFast,BFX45617064337X,3,48hs,Universal Motorcycle Helmet Lock Anti-Theft Helmet Security Lock Metal 22mm-26mm Black with 2 Keys Set,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,61,10,68,13.83,3.2,13.83,5600
202507,BoxFast,BFX49531578604X,2,48hs,Heavy Duty Motorcycle Tube fits tyre size 120/90-17 for Royal Enfield Himalayan,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,113,9,46,15.59,6.16,15.59,5400
202507,BoxFast,BFX40228052953X,2,72hs,"WallDesign Vinyl Lord Balaji Car Sticker, 12 x 0.1 x 6 Inches, Gold",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,20,50,111,37,12.08,37,7500
202507,BoxFast,BFX43013589213X,1,72hs,"Fusion Vip Parking in Red-Blue Car Safety Decal Sticker, Vinyl",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,61,4,15,1.22,16.59,16.59,3600
202507,BoxFast,BFX48790438526X,2,72hs,Speed-X Premium Barracuda Italian Design Handle Grip with Metal Handlebar Ends with Aluminium Insert for Bikes and Motorcy...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,84,60,105,176.4,28.17,176.4,13100
202507,BoxFast,BFX44225578796X,1,24hs,Meenu Arts Battery Belt for Royals Enfiield Classic 350/500,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,60,74,91,134.68,7.27,134.68,15750
202507,BoxFast,BFX49801386191X,2,72hs,Euro Care Yamaha FZ/FZ-S/FZ-16 Waterproof UV Protection & Dust Proof Full Bike Two Wheeler Body Cover (Black/Silver),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,55,61,40,44.73,20.02,44.73,8250
202507,BoxFast,BFX42890113154X,3,72hs,Ralco Speed Blaster 130/90-15 66P Tubeless Motorcycle Tyre For Rear,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,21,20,94,13.16,4.66,13.16,4650
202507,BoxFast,BFX43399017805X,2,72hs,DROHAR - Honda Activa 6G New BS6 Water Resistant - Dust Proof - Full Bike Scooty Two Wheeler Body Cover for Honda Activa 6...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,47,17,54,14.38,21.44,21.44,5250
202507,BoxFast,BFX43889723797X,1,48hs,Royal Enfield KXA00052 Brown Low Ride Rider Seat classic reborn Royal EnfieldFrom Sep 2021 onwards models,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,30,55,117,64.35,0.44,64.35,12600
202507,BoxFast,BFX42564262154X,3,24hs,"Rynox Tornado Pro 3 Riding Gloves (Black Red, M)",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,37,6,9,0.67,19.71,19.71,8350
202507,BoxFast,BFX47988051869X,3,72hs,"3A Protection Sleeve Rat and Mice Protection and Resistance, Cable or Cord Management or Organizer Black Expandable Automo...",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,83,44,8,9.74,4.98,9.74,3700
202507,BoxFast,BFX47356850249X,3,48hs,"Royal Enfield 1990827 Black Passenger Backrest Mounts For Thunderbird, Thunderbird X 350/500",car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,77,37,68,64.58,5.49,64.58,19550
202507,BoxFast,BFX45924250074X,1,72hs,STYCARO-Right Driver Side Mirror Cover (without indicator type) compatible with Honda City idtec/ivtec 2014-2017 Model 6th...,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,74,60,113,167.24,16.81,167.24,10500
202507,BoxFast,BFX40949955062X,1,72hs,0TO6 Rear Break Fluid Cap for YEZDI Adventure | Scrambler,car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,45,17,12,03.06,11.32,11.32,3000
202507,BoxFast,BFX48918561894X,3,48hs,ISEE 360 Bike Stickers Compatible for Royal Enfield Made Like Gun Sticker (Buy 2 Get 1 Free) (Black),car & motorbike,Motorbike Accessories & Parts,Motorbike_accesories,116,62,95,227.75,14.19,227.75,19550
